id_estado,estado,ciudad,superficie_km2,lada,ambito,poblacion,altitud,centro,suroeste,noreste
25,Sinaloa,Mezquite Alto,,687,,,,,,
25,Sinaloa,Mochicahui Pueblo,,698,,,,"(25.9492766, -108.9284601)","(25.9363681, -108.9384345)","(25.9551058, -108.9214186)"
25,Sinaloa,Mocorito,,673,,,,"(25.36394655, -107.81893782140749)","(24.9160297, -108.0487606)","(25.8122956, -107.5120063)"
25,Sinaloa,Navolato,,672,,,,"(24.7589776, -107.69369122855373)","(24.7415321, -107.7275367)","(24.7755589, -107.6731806)"
25,Sinaloa,Nio,,687,,,,"(25.6264231, -108.398926)","(25.5864231, -108.438926)","(25.6664231, -108.358926)"
25,Sinaloa,Nueve de Diciembre,,668,,,,,,
25,Sinaloa,Ojo de Agua de Palmillas,,695,,,,"(22.6194001, -105.6033371)","(22.5994001, -105.6233371)","(22.6394001, -105.5833371)"
25,Sinaloa,Palos Blancos,,687,,,,"(23.2407931, -105.9192183)","(23.2207931, -105.9392183)","(23.2607931, -105.8992183)"
25,Sinaloa,Pericos,,697,,,,"(25.0822556, -107.701829)","(25.0422556, -107.741829)","(25.1222556, -107.661829)"
25,Sinaloa,Poblado Número Cinco,,668,,,,,,
25,Sinaloa,Poblado Número Seis,,668,,,,,,
25,Sinaloa,Potrerillo del Norote,,696,,,,"(24.0213913, -106.9739678)","(24.0013913, -106.9939678)","(24.0413913, -106.9539678)"
25,Sinaloa,Potrerillos,,694,,,,"(23.455017, -105.8269604)","(23.435017, -105.8469604)","(23.475017, -105.8069604)"
25,Sinaloa,Pueblos Unidos,,667,,,,"(24.2936947, -107.1532479)","(24.2536947, -107.1932479)","(24.3336947, -107.1132479)"
25,Sinaloa,Quila,,667,,,,"(24.4236478, -107.219986)","(24.4127365, -107.2310134)","(24.4352488, -107.2083044)"
25,Sinaloa,Revolución Mexicana,,668,,,,"(26.3108969, -108.9434922)","(26.2908969, -108.9634922)","(26.3308969, -108.9234922)"
25,Sinaloa,Rosario,,694,,,,"(22.9920525, -105.8572752)","(22.9520525, -105.8972752)","(23.0320525, -105.8172752)"
25,Sinaloa,Sánchez Celis,,667,,,,"(24.4465656, -107.3761952)","(24.4065656, -107.4161952)","(24.4865656, -107.3361952)"
25,Sinaloa,Sánchez Celis (Gato de Lara),,697,,,,"(25.1254071, -108.0138234)","(25.1054071, -108.0338234)","(25.1454071, -107.9938234)"
25,Sinaloa,San Blas,,698,,,,"(26.0776148, -108.7598708)","(26.0376148, -108.7998708)","(26.1176148, -108.7198708)"
25,Sinaloa,San Ignacio,,696,,,,"(23.9404137, -106.4251821)","(23.9004137, -106.4651821)","(23.9804137, -106.3851821)"
25,Sinaloa,San José de Ahome,,668,,,,"(25.9414575, -109.2520527)","(25.9214575, -109.2720527)","(25.9614575, -109.2320527)"
25,Sinaloa,San Miguel Zapotitlán,,668,,,,"(25.9478635, -109.0494065)","(25.9078635, -109.0894065)","(25.9878635, -109.0094065)"
25,Sinaloa,Sinaloa de Leyva,,687,,,,"(25.8228671, -108.223201)","(25.7828671, -108.263201)","(25.8628671, -108.183201)"
25,Sinaloa,Tamazula,,687,,,,"(25.4461165, -108.4540408)","(25.4061165, -108.4940408)","(25.4861165, -108.4140408)"
25,Sinaloa,Teacapan,,695,,,,"(22.539809, -105.7373236)","(22.499809, -105.7773236)","(22.579809, -105.6973236)"
25,Sinaloa,Topolobampo,,668,,,,"(25.601363, -109.054311)","(25.561363, -109.094311)","(25.641363, -109.014311)"
25,Sinaloa,Villa  Angel Flores,,672,,,,"(25.7165654, -108.979197)","(25.6965654, -108.999197)","(25.7365654, -108.959197)"
25,Sinaloa,Villa Adolfo López M. (El Tamar,,667,,,,,,
25,Sinaloa,Villa Gustavo Díaz O (Campo,,697,,,,,,
25,Sinaloa,Villa Juárez(Campo Gob.),,672,,,,,,
25,Sinaloa,Villa Unión,,669,,,,"(23.1875303, -106.2163667)","(23.1475303, -106.2563667)","(23.2275303, -106.1763667)"
26,Sonora,31 de Octubre,,643,,,,"(27.295882, -110.0385794)","(27.275882, -110.0585794)","(27.315882, -110.0185794)"
26,Sonora,Aconchi,,623,,,,"(29.8257257, -110.2250612)","(29.7857257, -110.2650612)","(29.8657257, -110.1850612)"
26,Sonora,Agua Blanca,,643,,,,"(27.1142952, -109.7329799)","(27.110458, -109.7381927)","(27.116828, -109.7282377)"
26,Sonora,Agua Prieta,,633,,,,"(31.3179664, -109.5425509)","(31.1579664, -109.7025509)","(31.4779664, -109.3825509)"
26,Sonora,Alamos,,647,,,,"(29.8716667, -109.8091667)","(29.8516667, -109.8291667)","(29.8916667, -109.7891667)"
26,Sonora,Altar,,637,,,,"(30.7170323, -111.8380038)","(30.6770323, -111.8780038)","(30.7570323, -111.7980038)"
26,Sonora,Arivechi,,634,,,,"(28.9270107, -109.187415)","(28.9070107, -109.207415)","(28.9470107, -109.167415)"
26,Sonora,Arizpe,,634,,,,"(30.3363794, -110.1665667)","(30.2963794, -110.2065667)","(30.3763794, -110.1265667)"
26,Sonora,Atil,,637,,,,"(30.833559450000003, -111.54704356827278)","(30.6944917, -111.6509795)","(30.9638817, -111.4190668)"
26,Sonora,Bacadehuachi,,634,,,,"(29.8081779, -109.1407458)","(29.7681779, -109.1807458)","(29.8481779, -109.1007458)"
26,Sonora,Bacame Nuevo,,647,,,,"(27.1589357, -109.5914653)","(27.1189357, -109.6314653)","(27.1989357, -109.5514653)"
26,Sonora,Bacerac,,634,,,,"(30.3563084, -108.9302333)","(30.3163084, -108.9702333)","(30.3963084, -108.8902333)"
26,Sonora,Bacoachi,,645,,,,"(30.67849805, -110.01242589178645)","(30.4621215, -110.2438976)","(30.8988783, -109.7402042)"
26,Sonora,Bacobampo,,647,,,,"(26.9823094, -109.6536107)","(26.9423094, -109.6936107)","(27.0223094, -109.6136107)"
26,Sonora,Bacum,,644,,,,"(27.5502679, -110.0821098)","(27.5102679, -110.1221098)","(27.5902679, -110.0421098)"
26,Sonora,Bahía de Kino,,662,,,,,,
26,Sonora,Banamichi,,623,,,,"(30.008288, -110.2145147)","(29.968288, -110.2545147)","(30.048288, -110.1745147)"
26,Sonora,Baviacora,,623,,,,"(29.7133599, -110.1618808)","(29.6733599, -110.2018808)","(29.7533599, -110.1218808)"
26,Sonora,Bavispe,,634,,,,"(30.478951, -108.941105)","(30.458951, -108.961105)","(30.498951, -108.921105)"
26,Sonora,Benjamin Hill,,641,,,,"(30.15230375, -111.19166833132614)","(29.8720705, -111.4283837)","(30.4322103, -110.907843)"
26,Sonora,Buaysiacobe,,643,,,,"(27.0659127, -109.6862164)","(27.0259127, -109.7262164)","(27.1059127, -109.6462164)"
26,Sonora,Caborca,,637,,,,"(30.7166014, -112.1562598)","(30.5566014, -112.3162598)","(30.8766014, -111.9962598)"
26,Sonora,Cananea,,645,,,,"(30.986517, -110.2888925)","(30.946517, -110.3288925)","(31.026517, -110.2488925)"
26,Sonora,Carbo,,623,,,,"(29.6838033, -110.9576101)","(29.6438033, -110.9976101)","(29.7238033, -110.9176101)"
26,Sonora,Chinotahueca,,642,,,,"(27.0250044, -109.5305184)","(27.0050044, -109.5505184)","(27.0450044, -109.5105184)"
26,Sonora,Chucarit,,647,,,,"(27.0301608, -109.5839288)","(27.0101608, -109.6039288)","(27.0501608, -109.5639288)"
26,Sonora,Cibuta,,631,,,,"(31.0619755, -110.8979683)","(31.0419755, -110.9179683)","(31.0819755, -110.8779683)"
26,Sonora,Ciudad Obregón,,644,,,,"(27.4846619, -109.9337782)","(27.3246619, -110.0937782)","(27.6446619, -109.7737782)"
26,Sonora,Colonia El Tajo,,634,,,,,,
26,Sonora,Colonia Irrigación,,643,,,,,,
26,Sonora,Colonia Jecopaco,,643,,,,"(27.1985168, -109.7692503)","(27.1785168, -109.7892503)","(27.2185168, -109.7492503)"
26,Sonora,Cumpas,,634,,,,"(29.9940228, -109.7796367)","(29.9540228, -109.8196367)","(30.0340228, -109.7396367)"
26,Sonora,Ejido Cuauhtémoc (Campo Cinco),,644,,,,,,
26,Sonora,Ejido Francisco Javier Mina,,643,,,,,,
26,Sonora,Ejido La Victoria,,662,,,,,,
26,Sonora,El Sauz de Ures,,623,R,467,,"(29.396879, -110.4352539)","(29.376879, -110.4552539)","(29.416879, -110.4152539)"
26,Sonora,Empalme,,622,,,,"(27.9625108, -110.8068744)","(27.9225108, -110.8468744)","(28.0025108, -110.7668744)"
26,Sonora,Esperanza,,644,,,,"(27.5791347, -109.9309737)","(27.5391347, -109.9709737)","(27.6191347, -109.8909737)"
26,Sonora,Esqueda,,633,,,,"(30.7232067, -109.5880669)","(30.6832067, -109.6280669)","(30.7632067, -109.5480669)"
26,Sonora,Estación Llano,,641,,,,"(30.3615886, -111.102753)","(30.3415886, -111.122753)","(30.3815886, -111.082753)"
26,Sonora,Etchojoa,,647,,,,"(26.9106032, -109.6273305)","(26.8706032, -109.6673305)","(26.9506032, -109.5873305)"
26,Sonora,Etchoropo,,647,,,,"(26.7703916, -109.6833381)","(26.7503916, -109.7033381)","(26.7903916, -109.6633381)"
26,Sonora,Fronteras,,633,,,,"(30.83021845, -109.6177801188526)","(30.5231012, -110.033858)","(31.1320255, -109.3229207)"
26,Sonora,Golfo de Santa Clara,,653,,,,"(31.687739, -114.494228)","(31.647739, -114.534228)","(31.727739, -114.454228)"
26,Sonora,Granados,,634,,,,"(29.7515076, -109.34232213177164)","(29.6282201, -109.4328892)","(29.874115, -109.1949152)"
26,Sonora,Guadalupe de Ures,,623,R,964,,"(29.3837951, -110.4482946)","(29.3637951, -110.4682946)","(29.4037951, -110.4282946)"
26,Sonora,Guaymas,12.206,622,U,117253,,"(27.9216441, -110.8994059)","(27.7616441, -111.0594059)","(28.0816441, -110.7394059)"
26,Sonora,Hermosillo,168.2,662,U,855563,,"(29.0948207, -110.9692202)","(28.9348207, -111.1292202)","(29.2548207, -110.8092202)"
26,Sonora,Huachinera,,634,,,,"(30.209595, -108.9584285)","(30.169595, -108.9984285)","(30.249595, -108.9184285)"
26,Sonora,Huasabas,,634,,,,"(29.9069533, -109.3008154)","(29.8869533, -109.3208154)","(29.9269533, -109.2808154)"
26,Sonora,Huatabampo,,647,,,,"(26.8248431, -109.6420085)","(26.7848431, -109.6820085)","(26.8648431, -109.6020085)"
26,Sonora,Huepac,,623,,,,"(29.9125841, -110.212493)","(29.8925841, -110.232493)","(29.9325841, -110.192493)"
26,Sonora,Imuris,,632,,,,"(30.7874899, -110.8463861)","(30.7474899, -110.8863861)","(30.8274899, -110.8063861)"
26,Sonora,Independencia,,686,,,,"(32.2488713, -114.9240513)","(32.2288713, -114.9440513)","(32.2688713, -114.9040513)"
26,Sonora,Ingeniero Luis B. Sánchez,,653,,,,"(32.2014564, -114.9964782)","(32.1614564, -115.0364782)","(32.2414564, -114.9564782)"
26,Sonora,Islita,,653,,,,"(32.3833333, -114.867)","(32.3633333, -114.887)","(32.4033333, -114.847)"
26,Sonora,Jecopaco,,643,,,,"(27.1709991, -109.893946)","(27.1672396, -109.8961141)","(27.1738967, -109.8896117)"
26,Sonora,La Caridad (Fracción G),,634,,,,"(30.362166, -109.6232187)","(30.342166, -109.6432187)","(30.382166, -109.6032187)"
26,Sonora,La Choya,,638,,,,"(28.8350682, -111.579245)",,
26,Sonora,Lagunitas,,653,,,,"(32.3194742, -114.8949117)","(32.2994742, -114.9149117)","(32.3394742, -114.8749117)"
26,Sonora,Los Abanicos (El Abanico),,634,,,,,,
26,Sonora,Los Globos,,634,,,,,,
26,Sonora,Magdalena de Kino,,632,,,,"(30.6268798, -110.9614533)","(30.5868798, -111.0014533)","(30.6668798, -110.9214533)"
26,Sonora,Marte R. Gómez (Tobarito),,644,,,,"(27.3679063, -109.8917719)","(27.3279063, -109.9317719)","(27.4079063, -109.8517719)"
26,Sonora,Mazatán,,623,,,,"(29.0055376, -110.1392032)","(28.9655376, -110.1792032)","(29.0455376, -110.0992032)"
26,Sonora,Miguel Alemán (La Doce),,662,,,,,,
26,Sonora,Moctezuma,,634,,,,"(29.8066101, -109.6796018)","(29.7666101, -109.7196018)","(29.8466101, -109.6396018)"
26,Sonora,Naco,,633,,,,"(31.3229703, -109.9459547)","(31.2829703, -109.9859547)","(31.3629703, -109.9059547)"
26,Sonora,Nacori Chico,,634,,,,"(29.6872505, -108.98077)","(29.6472505, -109.02077)","(29.7272505, -108.94077)"
26,Sonora,Nacozari,,634,,,,"(30.3741074, -109.6898081)","(30.3341074, -109.7298081)","(30.4141074, -109.6498081)"
26,Sonora,Navojoa,,642,,,,"(27.0721872, -109.4438227)","(26.9121872, -109.6038227)","(27.2321872, -109.2838227)"
26,Sonora,Nogales,,631,,,,"(31.3078109, -110.9424823)","(31.1478109, -111.1024823)","(31.4678109, -110.7824823)"
26,Sonora,Pesqueira,,623,,,,"(29.3761627, -110.9006177)","(29.3361627, -110.9406177)","(29.4161627, -110.8606177)"
26,Sonora,Pitiquito,,637,,,,"(30.6775289, -112.0546569)","(30.6375289, -112.0946569)","(30.7175289, -112.0146569)"
26,Sonora,Potam,,643,,,,"(27.6256503, -110.417093)","(27.5856503, -110.457093)","(27.6656503, -110.377093)"
26,Sonora,Providencia,,644,,,,"(27.511666, -109.9903657)","(27.471666, -110.0303657)","(27.551666, -109.9503657)"
26,Sonora,Pueblo Mayo,,642,,,,"(27.205514, -109.5564117)","(27.185514, -109.5764117)","(27.225514, -109.5364117)"
26,Sonora,Pueblo Yaqui,,643,,,,"(27.3543499, -110.033094)","(27.3143499, -110.073094)","(27.3943499, -109.993094)"
26,Sonora,Puerto Libertad,,637,,,,"(29.9062832, -112.6815142)","(29.8662832, -112.7215142)","(29.9462832, -112.6415142)"
26,Sonora,Puerto Peñasco,,638,,,,"(31.3170867, -113.531819)","(31.1570867, -113.691819)","(31.4770867, -113.371819)"
26,Sonora,Querobabi,,641,,,,"(30.0503583, -111.0270318)","(30.0103583, -111.0670318)","(30.0903583, -110.9870318)"
26,Sonora,Quetchehueca,,643,,,,"(27.2637711, -109.9495684)","(27.2237711, -109.9895684)","(27.3037711, -109.9095684)"
26,Sonora,Rayón,,623,,,,"(29.71184, -110.567283)","(29.67184, -110.607283)","(29.75184, -110.527283)"
26,Sonora,Rosario Tesopaco,,647,,,,"(27.842605, -109.3699334)","(27.802605, -109.4099334)","(27.882605, -109.3299334)"
26,Sonora,Sahuaripa,,634,,,,"(29.0549963, -109.2347554)","(29.0149963, -109.2747554)","(29.0949963, -109.1947554)"
26,Sonora,San Carlos Nuevo Guaymas,,622,,,,"(27.9686474, -111.0322902)","(27.9286474, -111.0722902)","(28.0086474, -110.9922902)"
26,Sonora,San Ignacio,,632,,,,"(30.6963131, -110.9209867)","(30.6763131, -110.9409867)","(30.7163131, -110.9009867)"
26,Sonora,San Ignacio Río Muerto,,643,,,,"(27.415409, -110.2448016)","(27.375409, -110.2848016)","(27.455409, -110.2048016)"
26,Sonora,San José de Bacum,,643,,,,"(27.5147296, -110.1434327)","(27.4747296, -110.1834327)","(27.5547296, -110.1034327)"
26,Sonora,San Luis Río Colorado,,653,,,,"(32.4517957, -114.7652542)","(32.2917957, -114.9252542)","(32.6117957, -114.6052542)"
26,Sonora,San Pedro de la Cueva,,623,,,,"(29.288782, -109.7421872)","(29.248782, -109.7821872)","(29.328782, -109.7021872)"
26,Sonora,San Pedro el Saucito,,662,,,,"(29.1784295, -110.8849777)","(29.1384295, -110.9249777)","(29.2184295, -110.8449777)"
26,Sonora,Santa Ana,,641,,,,"(30.457521200000002, -111.03978943742567)","(30.1866462, -111.3329759)","(30.7289709, -110.7948537)"
26,Sonora,Santa Cruz,,645,,,,"(31.2325445, -110.5965681)","(31.1925445, -110.6365681)","(31.2725445, -110.5565681)"
26,Sonora,Saric,,637,,,,"(31.1032864, -111.37957)","(31.0832864, -111.39957)","(31.1232864, -111.35957)"
26,Sonora,Sasabe,,637,,,,"(31.4745502, -111.5454464)","(31.4345502, -111.5854464)","(31.5145502, -111.5054464)"
26,Sonora,Sonoita,,651,,,,"(31.863444, -112.849739)","(31.823444, -112.889739)","(31.903444, -112.809739)"
26,Sonora,Tepache,,634,,,,"(29.5322447, -109.5304643)","(29.4922447, -109.5704643)","(29.5722447, -109.4904643)"
26,Sonora,Trincheras,,641,,,,"(30.3979144, -111.5322416)","(30.3579144, -111.5722416)","(30.4379144, -111.4922416)"
26,Sonora,Ures,,623,,8548,,"(29.4264484, -110.387863)","(29.3864484, -110.427863)","(29.4664484, -110.347863)"
26,Sonora,Vícam,,643,,,,"(27.6437108, -110.2951831)","(27.6037108, -110.3351831)","(27.6837108, -110.2551831)"
26,Sonora,Villa Hidalgo,,634,,,,"(30.257967450000002, -109.35284036229942)","(30.0265452, -109.5808278)","(30.4790429, -109.1024712)"
26,Sonora,Yávaros (Isla Las Viejas),,647,,,,"(26.7040793, -109.5201077)","(26.6640793, -109.5601077)","(26.7440793, -109.4801077)"
26,Sonora,Yecora,,623,,,,"(28.3706029, -108.9289267)","(28.3306029, -108.9689267)","(28.4106029, -108.8889267)"
27,Tabasco,Aquiles Serdán (San Fernando),,936,,,,"(17.8056388, -92.4905062)","(17.7962881, -92.497496)","(17.8104474, -92.4844819)"
27,Tabasco,Balancán,,934,,,,"(17.806405, -91.537484)","(17.7888846, -91.5466097)","(17.8221909, -91.5255661)"
27,Tabasco,Cárdenas,,937,,,,"(17.990878, -93.3753314)","(17.830878, -93.5353314)","(18.150878, -93.2153314)"
27,Tabasco,Cap. Felipe Castellanos,,934,,,,,,
27,Tabasco,Chable,,934,,,,"(17.8584248, -91.7806619)","(17.8184248, -91.8206619)","(17.8984248, -91.7406619)"
27,Tabasco,Ciudad Pemex,,936,,,,"(17.8824193, -92.4821075)","(17.8624193, -92.5021075)","(17.9024193, -92.4621075)"
27,Tabasco,Comalcalco,,933,,,,"(18.2615076, -93.2231523)","(18.2215076, -93.2631523)","(18.3015076, -93.1831523)"
27,Tabasco,Coronel Gregorio Mendez Magaña,,937,,,,"(18.0217371, -93.4990579)","(17.9817371, -93.5390579)","(18.0617371, -93.4590579)"
27,Tabasco,Cunduacán,,914,,,,"(18.08729035, -93.232135621376)","(17.9487527, -93.4083509)","(18.2257759, -93.0231052)"
27,Tabasco,El Triunfo,,934,,,,"(17.92202795, -91.16931089105367)","(17.9121852, -91.1773508)","(17.9324912, -91.1604716)"
27,Tabasco,Emiliano Zapata,,934,,,,"(17.693626000000002, -91.63973455765353)","(17.4299571, -91.8306616)","(17.9574214, -91.5540777)"
27,Tabasco,Estación Chontalpa,,917,,,,"(17.6659273, -93.4810105)","(17.6259273, -93.5210105)","(17.7059273, -93.4410105)"
27,Tabasco,Frontera,,913,,,,"(18.5321825, -92.6461428)","(18.4921825, -92.6861428)","(18.5721825, -92.6061428)"
27,Tabasco,Huimanguillo,,917,,,,"(17.7620967, -93.66344080511583)","(17.3128431, -94.1297562)","(18.211346, -93.295361)"
27,Tabasco,Jalapa,,932,,,,"(17.721716, -92.812012)","(17.681716, -92.852012)","(17.761716, -92.772012)"
27,Tabasco,Jalpa de Méndez,,914,,,,"(18.23790195, -93.07873438314721)","(18.0678415, -93.2173034)","(18.4077631, -92.9988722)"
27,Tabasco,Jonuta,,913,,,,"(18.0903163, -92.1375479)","(18.0503163, -92.1775479)","(18.1303163, -92.0975479)"
27,Tabasco,La Venta,,923,,,,"(18.0977206, -94.0458571)","(18.0577206, -94.0858571)","(18.1377206, -94.0058571)"
27,Tabasco,Macultepec-Ocuiltzapotlan,,993,,,,,,
27,Tabasco,Macuspana,,936,,,,"(17.8623755, -92.5611254)","(17.8620928, -92.561171)","(17.862643, -92.5611073)"
27,Tabasco,Nacajuca,,914,,,,"(18.1681198, -93.0190169)","(18.1281198, -93.0590169)","(18.2081198, -92.9790169)"
27,Tabasco,Once de Febrero 1a. Sección,,914,,,,,,
27,Tabasco,Paraíso,,933,,,,"(18.3982953, -93.2123395)","(18.3582953, -93.2523395)","(18.4382953, -93.1723395)"
27,Tabasco,Playas del Rosario,,993,,,,"(17.852844, -92.9301052)","(17.812844, -92.9701052)","(17.892844, -92.8901052)"
27,Tabasco,Pueblo Sánchez Magallane,,923,,,,,,
27,Tabasco,Tacotalpa,,932,,,,"(17.5952197, -92.8253388)","(17.5552197, -92.8653388)","(17.6352197, -92.7853388)"
27,Tabasco,Tamulte de las Sabanas,,993,,,,"(18.1588336, -92.7838895)","(18.1188336, -92.8238895)","(18.1988336, -92.7438895)"
27,Tabasco,Teapa,,932,,,,"(17.5566526, -92.9480504)","(17.5166526, -92.9880504)","(17.5966526, -92.9080504)"
27,Tabasco,Tecolutilla,,933,,,,"(18.2830706, -93.3335687)","(18.2430706, -93.3735687)","(18.3230706, -93.2935687)"
27,Tabasco,Tenosique,,934,,,,"(17.45949075, -91.3134075788233)","(17.250842, -91.6201671)","(17.6650521, -90.9873274)"
27,Tabasco,Vicente Guerrero,,913,,,,"(18.3898912, -92.8950427)","(18.3498912, -92.9350427)","(18.4298912, -92.8550427)"
27,Tabasco,Villa Aldama 1a. Sección,,933,,,,,,
27,Tabasco,Villa Benito Juárez,,923,,,,"(17.8456626, -92.5237998)","(17.8455337, -92.5245077)","(17.8457829, -92.5231004)"
27,Tabasco,Villahermosa,,993,,,,"(18.0018152, -92.9330401483751)","(17.9571789, -92.9875088)","(18.0463178, -92.885027)"
28,Tamaulipas,Abasolo,,835,,,,"(24.12763885, -98.22702078213612)","(23.7935443, -98.5592616)","(24.4626223, -98.0010092)"
28,Tamaulipas,Alfredo V. Bonfil,,868,,,,"(25.5610982, -98.2400594)","(25.5210982, -98.2800594)","(25.6010982, -98.2000594)"
28,Tamaulipas,Altamira,,833,,,,"(22.4055092, -97.9318928)","(22.3655092, -97.9718928)","(22.4455092, -97.8918928)"
28,Tamaulipas,Anáhuac,,894,,,,"(25.7763469, -97.7818411)","(25.7363469, -97.8218411)","(25.8163469, -97.7418411)"
28,Tamaulipas,Antiguo Morelos,,831,,,,"(22.5506872, -99.0844449)","(22.5106872, -99.1244449)","(22.5906872, -99.0444449)"
28,Tamaulipas,Burgos,,841,,,,"(24.9258211, -98.85814317055477)","(24.7244239, -99.2049468)","(25.127134, -98.4130139)"
28,Tamaulipas,Casas,,835,,,,"(23.7264366, -98.7370757)","(23.7064366, -98.7570757)","(23.7464366, -98.7170757)"
28,Tamaulipas,Celaya,,831,,,,"(22.5594153, -98.9313009)","(22.5394153, -98.9513009)","(22.5794153, -98.9113009)"
28,Tamaulipas,Ciudad Camargo,,891,,,,"(26.3159794, -98.8326371)","(26.2759794, -98.8726371)","(26.3559794, -98.7926371)"
28,Tamaulipas,Ciudad Madero,,833,,,,"(22.2646707, -97.8397091)","(22.1046707, -97.9997091)","(22.4246707, -97.6797091)"
28,Tamaulipas,Ciudad Mante,,831,,,,"(22.7411278, -98.9714093)","(22.5811278, -99.1314093)","(22.9011278, -98.8114093)"
28,Tamaulipas,Ciudad Mier,,897,,,,"(26.4299724, -99.151986)","(26.3899724, -99.191986)","(26.4699724, -99.111986)"
28,Tamaulipas,Ciudad Miguel Alemán,,897,,,,"(26.4032518, -99.0202676)","(26.4031841, -99.0203923)","(26.4032518, -99.0202676)"
28,Tamaulipas,Ciudad Victoria,,834,,,,"(23.7389846, -99.1441352)","(23.5789846, -99.3041352)","(23.8989846, -98.9841352)"
28,Tamaulipas,Cuauhtémoc,,836,,,,"(22.5444494, -98.1517329)","(22.5044494, -98.1917329)","(22.5844494, -98.1117329)"
28,Tamaulipas,Ejido Germinal,,833,,,,,,
28,Tamaulipas,El Abra,,831,,,,"(22.6218579, -99.0245721)","(22.6018579, -99.0445721)","(22.6418579, -99.0045721)"
28,Tamaulipas,El Barretal,,835,,,,"(26.2976184, -98.9719999)",,
28,Tamaulipas,El Control,,868,,,,"(25.9609338, -97.8131331)","(25.9209338, -97.8531331)","(26.0009338, -97.7731331)"
28,Tamaulipas,El Limón,,831,,,,"(22.8257357, -99.0090092)","(22.8057357, -99.0290092)","(22.8457357, -98.9890092)"
28,Tamaulipas,Empalme,,894,,,,"(25.8987532, -97.8067722)","(25.8787532, -97.8267722)","(25.9187532, -97.7867722)"
28,Tamaulipas,Estación Santa Engracia,,835,,,,"(24.0137951, -99.2010312)","(23.9737951, -99.2410312)","(24.0537951, -99.1610312)"
28,Tamaulipas,Fortines y Emiliano Zapata,,831,,,,,,
28,Tamaulipas,General Francisco Villa,,841,,,,"(25.0175116, -98.0752046)","(24.9775116, -98.1152046)","(25.0575116, -98.0352046)"
28,Tamaulipas,González,,836,,,,"(22.790387350000003, -98.57631895542931)","(22.3880068, -98.907307)","(23.1925646, -98.2892494)"
28,Tamaulipas,Graciano Sánchez,,836,,,,"(22.6554824, -98.5560779)","(22.6154824, -98.5960779)","(22.6954824, -98.5160779)"
28,Tamaulipas,Gral. Fco. González Villarreal,,841,,,,,,
28,Tamaulipas,Gsemez,,835,,,,,,
28,Tamaulipas,Guadalupe Victoria,,835,,,,"(25.2949056, -97.9753597)","(25.2749056, -97.9953597)","(25.3149056, -97.9553597)"
28,Tamaulipas,Guardados de Arriba,,897,,,,"(26.3805616, -98.9657258)","(26.3605616, -98.9857258)","(26.4005616, -98.9457258)"
28,Tamaulipas,Gustavo Díaz Ordaz,,891,,,,"(26.2325413, -98.5962127)","(26.1925413, -98.6362127)","(26.2725413, -98.5562127)"
28,Tamaulipas,Hidalgo,,835,,,,"(24.2480354, -99.4382079)","(24.2080354, -99.4782079)","(24.2880354, -99.3982079)"
28,Tamaulipas,Jaumave,,832,,,,"(23.40496, -99.3806698)","(23.36496, -99.4206698)","(23.44496, -99.3406698)"
28,Tamaulipas,La Pesca,,835,,,,"(23.7884657, -97.7758968)","(23.7684657, -97.7958968)","(23.8084657, -97.7558968)"
28,Tamaulipas,La Soledad,,899,,,,"(25.9351243, -97.9219439)","(25.9151243, -97.9419439)","(25.9551243, -97.9019439)"
28,Tamaulipas,Llera de Canales,,832,,,,"(23.318088, -99.0258135)","(23.278088, -99.0658135)","(23.358088, -98.9858135)"
28,Tamaulipas,Loma Alta,,832,,,,"(22.8868943, -99.0265005)","(22.8668943, -99.0465005)","(22.9068943, -99.0065005)"
28,Tamaulipas,Lomas del Real,,836,,,,"(22.5201579, -97.9007106)","(22.5001579, -97.9207106)","(22.5401579, -97.8807106)"
28,Tamaulipas,Los Aztecas,,831,,,,"(22.4999322, -98.6123825)","(22.4799322, -98.6323825)","(22.5199322, -98.5923825)"
28,Tamaulipas,Los Comales,,891,,,,,,
28,Tamaulipas,Matamoros,,868,,,,"(25.8520977, -97.5017951)","(25.6920977, -97.6617951)","(26.0120977, -97.3417951)"
28,Tamaulipas,Miquihuana,,832,,,,"(23.574656, -99.7535893)","(23.554656, -99.7735893)","(23.594656, -99.7335893)"
28,Tamaulipas,Nueva Ciudad Guerrero,,897,,,,"(26.5634911, -99.2273148)","(26.5234911, -99.2673148)","(26.6034911, -99.1873148)"
28,Tamaulipas,Nuevo  Padilla,,835,,,,"(22.8083878, -99.9844202)","(22.7883878, -100.0044202)","(22.8283878, -99.9644202)"
28,Tamaulipas,Nuevo Laredo,,867,,,,"(27.4761506, -99.5185992)","(27.3161506, -99.6785992)","(27.6361506, -99.3585992)"
28,Tamaulipas,Nuevo Progreso,,899,,,,"(26.0544108, -97.9518067)","(26.0144108, -97.9918067)","(26.0944108, -97.9118067)"
28,Tamaulipas,Nuevo Tantoán,,831,,,,"(22.427094, -98.5709032)","(22.407094, -98.5909032)","(22.447094, -98.5509032)"
28,Tamaulipas,Ocampo,,832,,,,"(22.8431805, -99.3374888)","(22.8031805, -99.3774888)","(22.8831805, -99.2974888)"
28,Tamaulipas,Plan de Ayala,,831,,,,"(22.5430298, -98.766085)","(22.5230298, -98.786085)","(22.5630298, -98.746085)"
